"ENSEMBLId"	"TargetCellType"	"dataCellSet"	"NSForest_markers"	"clusterSize"	"f_score"	"marker_count"	"data"	"pi_null"	"pi_off"	"prior_prob_off"	"prior_prob_on"	"expProb"	"targeted"	"expected_value"	"predicted_value"	"ENSEMBLId_TargetCellType_dataCellSet"	"on_off_expProb"
"ENSG00000122852"	"AT2"	"SMG mucous"	"SFTPA1"	61429	0.951959261348083	1	"hlca"	0.894532934471349	0.0953498924889835	0.989882826960333	0.0101171730396672	1.77861587222347e-06	FALSE	"0"	"0"	"ENSG00000122852 AT2 SMG mucous"	0.00332190619859718
"ENSG00000122852"	"AT2"	"SMG serous (bronchial)"	"SFTPA1"	61429	0.951959261348083	1	"hlca"	0.894532934471349	0.0953498924889835	0.989882826960333	0.0101171730396672	0.00483066537189725	FALSE	"0"	"0"	"ENSG00000122852 AT2 SMG serous (bronchial)"	1
"ENSG00000122852"	"AT2"	"SMG serous (nasal)"	"SFTPA1"	61429	0.951959261348083	1	"hlca"	0.894532934471349	0.0953498924889835	0.989882826960333	0.0101171730396672	1.08471602513585e-07	FALSE	"0"	"0"	"ENSG00000122852 AT2 SMG serous (nasal)"	0.000100693152133902
"ENSG00000122852"	"AT2"	"Smooth muscle"	"SFTPA1"	61429	0.951959261348083	1	"hlca"	0.894532934471349	0.0953498924889835	0.989882826960333	0.0101171730396672	0.229349140279128	FALSE	"0"	"0"	"ENSG00000122852 AT2 Smooth muscle"	1
"ENSG00000122852"	"AT2"	"Smooth muscle FAM83D+"	"SFTPA1"	61429	0.951959261348083	1	"hlca"	0.894532934471349	0.0953498924889835	0.989882826960333	0.0101171730396672	0.0581966929158829	FALSE	"0"	"0"	"ENSG00000122852 AT2 Smooth muscle FAM83D+"	1
"ENSG00000122852"	"AT2"	"Subpleural fibroblasts"	"SFTPA1"	61429	0.951959261348083	1	"hlca"	0.894532934471349	0.0953498924889835	0.989882826960333	0.0101171730396672	0.964633478112224	FALSE	"0"	"1"	"ENSG00000122852 AT2 Subpleural fibroblasts"	1
"ENSG00000122852"	"AT2"	"Suprabasal"	"SFTPA1"	61429	0.951959261348083	1	"hlca"	0.894532934471349	0.0953498924889835	0.989882826960333	0.0101171730396672	0.00162777739682418	FALSE	"0"	"0"	"ENSG00000122852 AT2 Suprabasal"	0.999999999999998
"ENSG00000122852"	"AT2"	"T cells proliferating"	"SFTPA1"	61429	0.951959261348083	1	"hlca"	0.894532934471349	0.0953498924889835	0.989882826960333	0.0101171730396672	0.292281470477361	FALSE	"0"	"0"	"ENSG00000122852 AT2 T cells proliferating"	1
"ENSG00000122852"	"AT2"	"Tuft"	"SFTPA1"	61429	0.951959261348083	1	"hlca"	0.894532934471349	0.0953498924889835	0.989882826960333	0.0101171730396672	2.71805894960959e-06	FALSE	"0"	"0"	"ENSG00000122852 AT2 Tuft"	0.00501472368084399
"ENSG00000124491"	"Interstitial Mph perivascular"	"Adventitial fibroblasts"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	5.99218196254414e-05	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Adventitial fibroblasts"	0.999986064517652
"ENSG00000124491"	"Interstitial Mph perivascular"	"Alveolar fibroblasts"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.000159464511280127	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Alveolar fibroblasts"	0.999996933034381
"ENSG00000124491"	"Interstitial Mph perivascular"	"Alveolar macrophages"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.000323499365942781	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Alveolar macrophages"	0.999999996214878
"ENSG00000124491"	"Interstitial Mph perivascular"	"Alveolar Mph CCL3+"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	3.05439786796313e-08	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Alveolar Mph CCL3+"	0.472994348868602
"ENSG00000124491"	"Interstitial Mph perivascular"	"Alveolar Mph MT-positive"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	7.92232862212305e-05	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Alveolar Mph MT-positive"	0.997482141571266
"ENSG00000124491"	"Interstitial Mph perivascular"	"Alveolar Mph proliferating"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	6.61580322758315e-06	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Alveolar Mph proliferating"	0.973575467124752
"ENSG00000124491"	"Interstitial Mph perivascular"	"AT0"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	6.90530393088196e-07	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular AT0"	0.548711263501694
"ENSG00000124491"	"Interstitial Mph perivascular"	"AT1"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.1734863710311e-05	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular AT1"	0.993251943193862
"ENSG00000124491"	"Interstitial Mph perivascular"	"AT2"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.90797425525524e-07	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular AT2"	0.779932650040338
"ENSG00000124491"	"Interstitial Mph perivascular"	"AT2 proliferating"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.27639609470709e-06	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular AT2 proliferating"	0.71845451722749
"ENSG00000124491"	"Interstitial Mph perivascular"	"B cells"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.000524611707796829	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular B cells"	0.999999938393789
"ENSG00000124491"	"Interstitial Mph perivascular"	"Basal resting"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	6.32605773320805e-12	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Basal resting"	0.0356670201353388
"ENSG00000124491"	"Interstitial Mph perivascular"	"CD4 T cells"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	8.46728051240309e-06	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular CD4 T cells"	0.996192008488738
"ENSG00000124491"	"Interstitial Mph perivascular"	"CD8 T cells"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	9.9419032185688e-06	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular CD8 T cells"	0.997378375724223
"ENSG00000124491"	"Interstitial Mph perivascular"	"Classical monocytes"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.774436853607429	FALSE	"0"	"1"	"ENSG00000124491 Interstitial Mph perivascular Classical monocytes"	1
"ENSG00000124491"	"Interstitial Mph perivascular"	"Club (nasal)"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.90928002574697e-16	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Club (nasal)"	0.000849113724092021
"ENSG00000124491"	"Interstitial Mph perivascular"	"Club (non-nasal)"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	8.70922778339889e-12	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Club (non-nasal)"	0.0294052870537918
"ENSG00000124491"	"Interstitial Mph perivascular"	"DC1"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.000216298026341377	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular DC1"	0.996121901356383
"ENSG00000124491"	"Interstitial Mph perivascular"	"DC2"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.822096685382966	FALSE	"0"	"1"	"ENSG00000124491 Interstitial Mph perivascular DC2"	1
"ENSG00000124491"	"Interstitial Mph perivascular"	"Deuterosomal"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.60388222841812e-09	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Deuterosomal"	0.0400590009107138
"ENSG00000124491"	"Interstitial Mph perivascular"	"EC aerocyte capillary"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.74729574142773e-08	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular EC aerocyte capillary"	0.21465119150913
"ENSG00000124491"	"Interstitial Mph perivascular"	"EC arterial"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.25912676277595e-05	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular EC arterial"	0.995782339401927
"ENSG00000124491"	"Interstitial Mph perivascular"	"EC general capillary"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.86284161713957e-05	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular EC general capillary"	0.998782520562272
"ENSG00000124491"	"Interstitial Mph perivascular"	"EC venous pulmonary"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	4.83127636281555e-05	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular EC venous pulmonary"	0.999732841710526
"ENSG00000124491"	"Interstitial Mph perivascular"	"EC venous systemic"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	3.63621174725992e-07	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular EC venous systemic"	0.673980171204624
"ENSG00000124491"	"Interstitial Mph perivascular"	"Goblet (bronchial)"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.71620012257012e-06	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Goblet (bronchial)"	0.905423979431484
"ENSG00000124491"	"Interstitial Mph perivascular"	"Goblet (nasal)"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.97652658129321e-13	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Goblet (nasal)"	0.0127134565539099
"ENSG00000124491"	"Interstitial Mph perivascular"	"Goblet (subsegmental)"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	2.6596681801383e-09	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Goblet (subsegmental)"	0.0235399889462506
"ENSG00000124491"	"Interstitial Mph perivascular"	"Hematopoietic stem cells"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	7.00154775084005e-05	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Hematopoietic stem cells"	0.26013150624349
"ENSG00000124491"	"Interstitial Mph perivascular"	"Hillock-like"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.04857511562528e-11	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Hillock-like"	0.0349209711534789
"ENSG00000124491"	"Interstitial Mph perivascular"	"Interstitial Mph perivascular"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.913355236238439	TRUE	"1"	"1"	"ENSG00000124491 Interstitial Mph perivascular Interstitial Mph perivascular"	1
"ENSG00000124491"	"Interstitial Mph perivascular"	"Ionocyte"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	3.56228240044887e-07	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Ionocyte"	0.172268625589224
"ENSG00000124491"	"Interstitial Mph perivascular"	"Lymphatic EC differentiating"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	4.93387995409433e-06	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Lymphatic EC differentiating"	0.151066410208426
"ENSG00000124491"	"Interstitial Mph perivascular"	"Lymphatic EC mature"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	5.73210766952048e-06	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Lymphatic EC mature"	0.961710834233307
"ENSG00000124491"	"Interstitial Mph perivascular"	"Lymphatic EC proliferating"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.00061317567479241	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Lymphatic EC proliferating"	0.371934821100733
"ENSG00000124491"	"Interstitial Mph perivascular"	"Mast cells"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.00010287493980754	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Mast cells"	0.999971691765577
"ENSG00000124491"	"Interstitial Mph perivascular"	"Mesothelium"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.000691369721317114	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Mesothelium"	0.999624056123763
"ENSG00000124491"	"Interstitial Mph perivascular"	"Migratory DCs"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.00102799577740298	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Migratory DCs"	0.999801673548933
"ENSG00000124491"	"Interstitial Mph perivascular"	"Monocyte-derived Mph"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.569441888513244	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Monocyte-derived Mph"	1
"ENSG00000124491"	"Interstitial Mph perivascular"	"Multiciliated (nasal)"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	2.0212692874999e-07	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Multiciliated (nasal)"	0.654213884606624
"ENSG00000124491"	"Interstitial Mph perivascular"	"Multiciliated (non-nasal)"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	4.1772042957966e-07	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Multiciliated (non-nasal)"	0.869096789115021
"ENSG00000124491"	"Interstitial Mph perivascular"	"Myofibroblasts"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.00110528602823345	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Myofibroblasts"	0.999959784842552
"ENSG00000124491"	"Interstitial Mph perivascular"	"Neuroendocrine"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.30145899134015e-07	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Neuroendocrine"	0.0618331888191376
"ENSG00000124491"	"Interstitial Mph perivascular"	"NK cells"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.26149363843808e-07	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular NK cells"	0.572189133331477
"ENSG00000124491"	"Interstitial Mph perivascular"	"Non-classical monocytes"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.246540146577205	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Non-classical monocytes"	1
"ENSG00000124491"	"Interstitial Mph perivascular"	"Peribronchial fibroblasts"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.75870030939329	FALSE	"0"	"1"	"ENSG00000124491 Interstitial Mph perivascular Peribronchial fibroblasts"	1
"ENSG00000124491"	"Interstitial Mph perivascular"	"Pericytes"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	3.71741385637447e-05	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Pericytes"	0.990047372431265
"ENSG00000124491"	"Interstitial Mph perivascular"	"Plasma cells"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.388916257683e-05	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Plasma cells"	0.993958323556678
"ENSG00000124491"	"Interstitial Mph perivascular"	"Plasmacytoid DCs"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.00151098538823835	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Plasmacytoid DCs"	0.999895940288797
"ENSG00000124491"	"Interstitial Mph perivascular"	"pre-TB secretory"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	7.90382911897147e-10	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular pre-TB secretory"	0.100848152161268
"ENSG00000124491"	"Interstitial Mph perivascular"	"SM activated stress response"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.66074977125952e-06	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular SM activated stress response"	0.384575142205095
"ENSG00000124491"	"Interstitial Mph perivascular"	"SMG duct"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.08651213026612e-11	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular SMG duct"	0.00851062781284007
"ENSG00000124491"	"Interstitial Mph perivascular"	"SMG mucous"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	8.02569040531109e-08	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular SMG mucous"	0.0547199223373595
"ENSG00000124491"	"Interstitial Mph perivascular"	"SMG serous (bronchial)"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	3.60369002000427e-09	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular SMG serous (bronchial)"	0.0502143798481737
"ENSG00000124491"	"Interstitial Mph perivascular"	"SMG serous (nasal)"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	3.03914575797148e-12	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular SMG serous (nasal)"	0.00329755236252016
"ENSG00000124491"	"Interstitial Mph perivascular"	"Smooth muscle"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	0.00630024814726615	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Smooth muscle"	0.999999999999998
"ENSG00000124491"	"Interstitial Mph perivascular"	"Smooth muscle FAM83D+"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	1.15086484273053e-05	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Smooth muscle FAM83D+"	0.181581897189574
"ENSG00000124491"	"Interstitial Mph perivascular"	"Subpleural fibroblasts"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	4.07680286625967e-05	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Subpleural fibroblasts"	0.873498915219985
"ENSG00000124491"	"Interstitial Mph perivascular"	"Suprabasal"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	4.07476136166096e-12	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Suprabasal"	0.0357959162430872
"ENSG00000124491"	"Interstitial Mph perivascular"	"T cells proliferating"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	2.32395143906494e-07	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular T cells proliferating"	0.154831841865527
"ENSG00000124491"	"Interstitial Mph perivascular"	"Tuft"	"F13A1"	4805	0.463548251158871	3	"hlca"	0.447745437544944	0.525592587660006	0.973338025204949	0.0266619747950507	2.79735058270059e-07	FALSE	"0"	"0"	"ENSG00000124491 Interstitial Mph perivascular Tuft"	0.0755499161044666
"ENSG00000126549"	"SMG serous (nasal)"	"Adventitial fibroblasts"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	0	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) Adventitial fibroblasts"	4.95434335390232e-06
"ENSG00000126549"	"SMG serous (nasal)"	"Alveolar fibroblasts"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	5.98479599211998e-17	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) Alveolar fibroblasts"	0.00710263198917505
"ENSG00000126549"	"SMG serous (nasal)"	"Alveolar macrophages"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	2.99439381744196e-19	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) Alveolar macrophages"	1.94397132835533e-08
"ENSG00000126549"	"SMG serous (nasal)"	"Alveolar Mph CCL3+"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	3.68374628760895e-18	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) Alveolar Mph CCL3+"	8.84891282137978e-07
"ENSG00000126549"	"SMG serous (nasal)"	"Alveolar Mph MT-positive"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	0	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) Alveolar Mph MT-positive"	0.00866978656011852
"ENSG00000126549"	"SMG serous (nasal)"	"Alveolar Mph proliferating"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	1.04842350079348e-16	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) Alveolar Mph proliferating"	0.00096873516026974
"ENSG00000126549"	"SMG serous (nasal)"	"AT0"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	0	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) AT0"	0.00338083714659043
"ENSG00000126549"	"SMG serous (nasal)"	"AT1"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	1.69135538907739e-17	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) AT1"	0.00055028070032459
"ENSG00000126549"	"SMG serous (nasal)"	"AT2"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	0	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) AT2"	1.09717790408581e-11
"ENSG00000126549"	"SMG serous (nasal)"	"AT2 proliferating"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	2.77555756156289e-17	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) AT2 proliferating"	0.00240288030984082
"ENSG00000126549"	"SMG serous (nasal)"	"B cells"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	0	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) B cells"	0.968817423339673
"ENSG00000126549"	"SMG serous (nasal)"	"Basal resting"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	1.11022302462516e-16	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) Basal resting"	0.999999852024169
"ENSG00000126549"	"SMG serous (nasal)"	"CD4 T cells"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	0	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) CD4 T cells"	0.993703321795255
"ENSG00000126549"	"SMG serous (nasal)"	"CD8 T cells"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	0	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) CD8 T cells"	0.999999999999362
"ENSG00000126549"	"SMG serous (nasal)"	"Classical monocytes"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	0	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) Classical monocytes"	0.0254359638767082
"ENSG00000126549"	"SMG serous (nasal)"	"Club (nasal)"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	0.999999999999999	FALSE	"0"	"1"	"ENSG00000126549 SMG serous (nasal) Club (nasal)"	1
"ENSG00000126549"	"SMG serous (nasal)"	"Club (non-nasal)"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	1.11022302462516e-16	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) Club (non-nasal)"	0.99999999999932
"ENSG00000126549"	"SMG serous (nasal)"	"DC1"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	0	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) DC1"	0.0224274776788551
"ENSG00000126549"	"SMG serous (nasal)"	"DC2"	"STATH"	1472	0.919622425629291	1	"hlca"	0.907635876571552	0.0877769674651456	0.995412844036697	0.00458715596330284	0	FALSE	"0"	"0"	"ENSG00000126549 SMG serous (nasal) DC2"	0.789880896172566
